filename,transcription
train_sample_3978.wav,I can't turn my neck to the left without feeling a stabbing pain
train_sample_3979.wav,There is a tingling sensation in my neck.
train_sample_3980.wav,I'm very worried that I'll go bald soon. Am I very sick?
train_sample_3981.wav,My shoulder aches when I try to lift five pounds.
train_sample_3982.wav,Something dark is there on my arm
train_sample_3983.wav,There is this pain that radiates from my chest up to my left arm.
train_sample_3984.wav,I had a collision while playing soccer.  My knee buckled and now it's unstable.
train_sample_3985.wav,Mr hair is falling out just by combing it.
train_sample_3986.wav,After a breakup  I feel something strange in me.
train_sample_3987.wav,I do not feel better in my muscles
train_sample_3988.wav,I have the impression of having no strength in my body
train_sample_3989.wav,When I walk I get a stabbing pain in the top of my foot
train_sample_3990.wav,there pain in my foot
train_sample_3991.wav,When I'm too high I start to feel dizzy
train_sample_3992.wav,i feel that is great pain in my left shoulder
train_sample_3993.wav,I sliced myself deeply with a knife while I was cooking
train_sample_3994.wav,I feel emotionally crushed
train_sample_3995.wav,I have difficulty in breathing in crowded places.
train_sample_3996.wav,i have a pain in my trapes
train_sample_3997.wav,Chronic disease of hair follicles and sebaceous glands
train_sample_3998.wav,"i was diagnosed with pneumonia, i can't breath easily."
train_sample_3999.wav,I feel pain in my joint after an injury in the last football match I played.
train_sample_4000.wav,My heart is pumping fast and I'm having a hard time to breath.
train_sample_4001.wav,My chest hurts when I go to take a breath
train_sample_4002.wav,"The pain is intense especially when I go down the stairs, it feels like something has snapped inside my knee."
train_sample_4003.wav,I hve cut my finger because of playing football and I  to apply pain relief cream but it does not help
train_sample_4004.wav,Every time I comb my hair there are so many hair in my comb.
train_sample_4005.wav,"i feel hurt, lot of pain in my heart"
train_sample_4006.wav,I have a problem in the expiration because i have abronchial asthma
train_sample_4007.wav,"redness, swelling, and difficulty walking"
train_sample_4008.wav,My television and computer seem out of focus even though I have new glasses.
train_sample_4009.wav,I can't walk because i have a great foot ache
train_sample_4010.wav,My ear hurts when I touch it.
train_sample_4011.wav,I feel a burning sensation in my shoulder muscle.
train_sample_4012.wav,I have a mental suffering
train_sample_4013.wav,I have a dull ache in my stomach.  It gets worse after I eat.
train_sample_4014.wav,I feel like the room is spinning
train_sample_4015.wav,I get i joint pain when i try to bend my leg or my arm
train_sample_4016.wav,I walk every day but now I get short of breath after going only a short way.
train_sample_4017.wav,Is there a cure for acne?
train_sample_4018.wav,"I started taking swimming lessons and I guess I swallowed too much water through my nose, because this sinusitis is killing me now."
train_sample_4019.wav,"i can't walk, my knee hurts me"
train_sample_4020.wav,I got a divorce last year and I just can't stop dwelling on how to get revenge on my ex husband.
train_sample_4021.wav,i have a very bad cough
train_sample_4022.wav,My wound opened up again
train_sample_4023.wav,I m feeling cold though the temperature is high
train_sample_4024.wav,"I can't stand up, I feel my brain is moving inside my skull."
train_sample_4025.wav,"When I move my shoulder, it's like lightning is being sent through my shoulder"
train_sample_4026.wav,I have a cold and it makes me cough alot
train_sample_4027.wav,I have a cut on my foot that became infected from using the showers at the gym.
train_sample_4028.wav,It itches inside my ears.
train_sample_4029.wav,After eating  I have burning sensation inside of me.
train_sample_4030.wav,I feel lightheaded when I stand up
train_sample_4031.wav,My hair is falling out in huge amount
train_sample_4032.wav,My son had his lip pierced and it is swollen and the skin inside on his lip is grey and looks infected.
train_sample_4033.wav,I feel pain in my knee when I climb the stairs.
train_sample_4034.wav,I feel suicidal.
train_sample_4035.wav,I wish this excruciating feeling of loss could go away.
train_sample_4036.wav,Yesterday I had a shouder pain
train_sample_4037.wav,having difficulty moving my knee
train_sample_4038.wav,i was playing football and injuried with joint pain.
train_sample_4039.wav,I think I sprained my ankle it really hurts.
train_sample_4040.wav,It's hard to see things
train_sample_4041.wav,cramps along the whole abdomen
train_sample_4042.wav,I notice a lot more hair coming out than usual when I brush my hair
train_sample_4043.wav,I carried a heavy bag yesterday and when I get up today I felt a great shoulder pain.
train_sample_4044.wav,I had a cold the last time I travelled by plane and I still have a discomfort in my ears.
train_sample_4045.wav,I feel cold and chills even though my clothes are heavy
train_sample_4046.wav,When I was young I had an injury from sports in my knee.
train_sample_4047.wav,I feel pain in my knee when I climb the stairs.
train_sample_4048.wav,I have a dull ache in my stomach.  It gets worse after I eat.
train_sample_4049.wav,"I can't hear out of my ear properly, I feel like there is something in it causing irritation."
train_sample_4050.wav,Can't keep focus
train_sample_4051.wav,My sore looks like its not healing well.
train_sample_4052.wav,i have a pain in my elbow joint
train_sample_4053.wav,I've noticed my hair falling out a lot lately.
train_sample_4054.wav,i can't see well
train_sample_4055.wav,"I have a blurry vision since I woke up this morning, what could be the reason?"
train_sample_4056.wav,"My skin color on my back is red, I don't know why."
train_sample_4057.wav,The crushing sensation on my heart leaves me breathless.
train_sample_4058.wav,I get i joint pain when i try to bend my leg or my arm
train_sample_4059.wav,I have a back pain since I fell on the floor.
train_sample_4060.wav,There is a sharp pain in my calve.
train_sample_4061.wav,What's the symptoms of appendicitis?
train_sample_4062.wav,I feel weak all over.
train_sample_4063.wav,I feel like the room is spinning
train_sample_4064.wav,"laceration, rupture or opening in the skin"
train_sample_4065.wav,I cannot breathe because of this dull ache below my left shoulder.
train_sample_4066.wav,I get big patches of irritated pimples on my back and they hurt.
train_sample_4067.wav,I have pain in my stomach
train_sample_4068.wav,When I force my eyes to view I have blurry vision.
train_sample_4069.wav,fell skull is cracked like nuts
train_sample_4070.wav,I have dark spots on my skin
train_sample_4071.wav,I have a lot of mucus when I cough.
train_sample_4072.wav,my neck hurts me and i can't look down or up
train_sample_4073.wav,"I have a blurry vision since I woke up this morning, what could be the reason?"
train_sample_4074.wav,My skin is itchy and inflamed
train_sample_4075.wav,I have shooting pains up and down my back.
train_sample_4076.wav,"Annoyance starts suddenly, often after an injury or exercise."
train_sample_4077.wav,When I played football I dislocated my shoulder
train_sample_4078.wav,I feel very weak in my body
train_sample_4079.wav,"It is hard to breath when I am in the underground metro station, why?"
train_sample_4080.wav,"Had I stepped on a needle it wouldn't have hurt so much, like this damned spur in my heel."
train_sample_4081.wav,I have terrible pain in my heart
train_sample_4082.wav,My foot hurts and I can't turn it.  Maybe it's broken.
train_sample_4083.wav,I have a problem in the expiration because i have abronchial asthma
train_sample_4084.wav,I feel like there is something swollen and inflamed at the back of my knee.
train_sample_4085.wav,I have a dry skin
train_sample_4086.wav,My knees seem to grind as I go up or down stairs.
train_sample_4087.wav,I have a dull ache in  my lower back which makes it difficult to move
train_sample_4088.wav,"It is hard to breath when I am in the underground metro station, why?"
train_sample_4089.wav,Even though I'm an adult my face keeps breaking out in pimples.
train_sample_4090.wav,I have pimples on my back.
train_sample_4091.wav,"My heart hurts while I'm sad, why?"
train_sample_4092.wav,"i am feeling so dizzy, body is so fragile."
train_sample_4093.wav,I used to have acne when I was 15 years old
train_sample_4094.wav,I feel like the room is spinning
train_sample_4095.wav,My knee is hurting so badly.
train_sample_4096.wav,I have an indigestion
train_sample_4097.wav,I have a scab on the back of my hand that just won't go away.
train_sample_4098.wav,I feel shoulder pain at intervals of time.
train_sample_4099.wav,Is there a cure for acne?
train_sample_4100.wav,There is a sharp pain in my bicep
train_sample_4101.wav,"I think there's something wrong with my wound, it does not seem to heal like it should."
train_sample_4102.wav,I feel a great pain in my shoulder when i try to lift something heavy
train_sample_4103.wav,I have found some issues in my skin and tried to use cream but it doesn't get better
train_sample_4104.wav,I'm not good i feel dizzy
train_sample_4105.wav,My acne is really embarassing. It's so read.
train_sample_4106.wav,I feel sad like hurt or pain
train_sample_4107.wav,I got acne when I ate chili
train_sample_4108.wav,The nerves were so damaged during the operation on my ankle that I cannot stand being touched on the scar.
train_sample_4109.wav,I feel really sad all the time.
train_sample_4110.wav,I feel a sharp pain in my ankle joint when I stand.
train_sample_4111.wav,I don't do anything at home and still I feel exhausted.
train_sample_4112.wav,I have a wound between my toes that gets better overnight and then reopens ever day when I wear dress shoes to work.
train_sample_4113.wav,"when i get up, i feel dizzy and fall down."
train_sample_4114.wav,I have a pain in my head
train_sample_4115.wav,My body feels like it's in a refrigerator.
train_sample_4116.wav,I feel back pain when I carry heavy things
train_sample_4117.wav,I have a red rash that is itchy on my skin
train_sample_4118.wav,I've noticed my hair falling out a lot lately.
train_sample_4119.wav,heavy breath with fatigue
train_sample_4120.wav,I fell a stiffness in my elbows and shoulders
train_sample_4121.wav,My nose is congested all the time and there's this gluey secretion in my throat that makes it impossible for me to sleep. I often have to nap sitting down.
train_sample_4122.wav,"I am always cold, even when I am wearing layers"
train_sample_4123.wav,My sore isn't healing well and it's been like this for two weeks.
train_sample_4124.wav,I can't walk well I have an ache in my foot
train_sample_4125.wav,Is there a cure for acne?
train_sample_4126.wav,When I wake up in the morning I feel a soreness in my body
train_sample_4127.wav,There are some pimples on my face that bother me a lot
train_sample_4128.wav,I have pimples in patches along with a lot of redness on my face.
train_sample_4129.wav,I can't move my head up and down.
train_sample_4130.wav,I don't know why I'm constantly sad.
train_sample_4131.wav,I feel pain in my shoulders when I write on the keyboard.
train_sample_4132.wav,My head is so heavy can't think normally
train_sample_4133.wav,My arm hurts when I stretch
train_sample_4134.wav,"can't do any exercise, i feel weak"
train_sample_4135.wav,"My stomach aches after I drink any soda drink, why?"
train_sample_4136.wav,There is this pain that radiates from my chest up to my left arm.
train_sample_4137.wav,I have severe shoulder pain
train_sample_4138.wav,My sore isn't healing well and it's been like this for two weeks.
train_sample_4139.wav,My grandmother last year went to hospital because she was having a hard time breathing
train_sample_4140.wav,There is a sharp pain in my calve.
train_sample_4141.wav,I feel congestion in my chest
train_sample_4142.wav,My back hurts so much I can't bend down to tie my shoelaces.
train_sample_4143.wav,It feels like I can't take a deep breath
train_sample_4144.wav,"i can't walk, my knee hurts me"
train_sample_4145.wav,I feel a strange and powerful pain inside my rib cage
train_sample_4146.wav,When I stand up too quick my vision is blurry.
train_sample_4147.wav,When I go to sleep I am feeling cold
train_sample_4148.wav,I have a foot ache although I don't walk a lot.
train_sample_4149.wav,I feel congestion in my chest
train_sample_4150.wav,My ear is ringing.
train_sample_4151.wav,There is this pain that radiates from my chest up to my left arm.
train_sample_4152.wav,I cut my hand a couple of weeks ago and even though I keep using an antibiotic cream it's not getting better.
train_sample_4153.wav,It is like I have a needle pushing through my heart.
train_sample_4154.wav,i'm injured i can't play sports
train_sample_4155.wav,I was kicked in the head playing soccer last night.
train_sample_4156.wav,heart aches so much
train_sample_4157.wav,Every morning when I wake up my neck feels like I slept on in wrong.
train_sample_4158.wav,Need to scratch my skin every minute
train_sample_4159.wav,I can't turn my neck to the left without feeling a stabbing pain
train_sample_4160.wav,"surgical wounds red, firing pus, painful and hot to the touch"
train_sample_4161.wav,Oh my heart hurts me I tried to be calm and I can't
train_sample_4162.wav,My hair is falling when I am combing it.
train_sample_4163.wav,I have an open wound in my arm
train_sample_4164.wav,My back hurts so much I can't bend down to tie my shoelaces.
train_sample_4165.wav,my head hurts me badly
train_sample_4166.wav,I feel like l fell in hot water
train_sample_4167.wav,I can't carry anything I have a pain in my shoulder
train_sample_4168.wav,I have some pain when i'm walking around my knees
train_sample_4169.wav,I feel like l fell in hot water
train_sample_4170.wav,i have difficulty moving my neck
train_sample_4171.wav,My head is spinning when I get up.
train_sample_4172.wav,"I fell through a window while I was cleaning it and I have a shard of glass stuck in my left eye, I think it is pretty serious, please help!"
train_sample_4173.wav,My chest hurts when I smoke
train_sample_4174.wav,My stomach has been sore since yesterday.
train_sample_4175.wav,My kee is swallowing which indicates i have an infected wound
train_sample_4176.wav,The wound is still open
train_sample_4177.wav,i have pain but i can't specify place
train_sample_4178.wav,I feel pain in the knee when walking
train_sample_4179.wav,When I eat sugar I notice my vision blurs.
train_sample_4180.wav,My son had his lip pierced and it is swollen and the skin inside on his lip is grey and looks infected.
train_sample_4181.wav,I have a headache almost every day
train_sample_4182.wav,i feel pain in my neck
train_sample_4183.wav,"My face has broken out in painful red spots and lumps, that no matter how much I clean my face don't seem to be going away."
train_sample_4184.wav,i have a problem in my back i cannot extend it
train_sample_4185.wav,There is a sharp pain in my bicep. I have tried to apply pain relief cream but it does not help.
train_sample_4186.wav,My hair is falling out in huge amount
train_sample_4187.wav,I have terrible pain in my heart
train_sample_4188.wav,Is pimples a skin disease?
train_sample_4189.wav,"I never had any acne problem until my last pregnancy, when all of a sudden my back got covered in zits."
train_sample_4190.wav,I feel heart pain when I walk a lot
train_sample_4191.wav,i can't breath because of  Cough
train_sample_4192.wav,I have a foot ache after running 500m with my running shoes.
train_sample_4193.wav,When I lift my arms up I have a soreness in my shoulders
train_sample_4194.wav,My muscles feel tired
train_sample_4195.wav,i feel cold
train_sample_4196.wav,I have some pain when i'm walking around my knees
train_sample_4197.wav,When i eat i feel my stomach hurts
train_sample_4198.wav,I wake up at night feeling cold
train_sample_4199.wav,I have a very rash sensation close to my arms
train_sample_4200.wav,Can't keep focus
train_sample_4201.wav,There is a sharp pain in my bicep. I have tried to apply pain relief cream but it does not help.
train_sample_4202.wav,I hate my acne.
train_sample_4203.wav,"My body feels weak although I eat a lot, why?"
train_sample_4204.wav,I get an ear ache when it is cold
train_sample_4205.wav,I have a back pain since I turned 70 years old.
train_sample_4206.wav,standing less than five minutes and my back start to ache
train_sample_4207.wav,My sore isn't healing well and it's been like this for two weeks.
train_sample_4208.wav,my temperature dropped and my body get synosed
train_sample_4209.wav,I was playing soccer and I twisted my ankle
train_sample_4210.wav,What helps cuts heal faster?
train_sample_4211.wav,I get an ear ache when it is cold
train_sample_4212.wav,"i was diagnosed with pneumonia, i can't breath easily."
train_sample_4213.wav,heavy breath with fatigue
train_sample_4214.wav,I have this strange rash on my arm.
train_sample_4215.wav,I feel cold when the night comes
train_sample_4216.wav,I visited many doctors but they can't find the right treatment toget my hair back
train_sample_4217.wav,i have a pain in my elbow joint
train_sample_4218.wav,i have a problem in seeing objects it is too difficult to see
train_sample_4219.wav,discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen.
train_sample_4220.wav,After eating  I have burning sensation inside of me.
train_sample_4221.wav,I have some terrible problems when i'm breathing during the night.
train_sample_4222.wav,What helps cuts heal faster?
train_sample_4223.wav,I had internal pain and gases when I ate indian spicy food yesterday
train_sample_4224.wav,My knee catches and hurts when I first stand up after sitting.
train_sample_4225.wav,i was travelling by ship and i feel dizzy.
train_sample_4226.wav,I cut myself and I'm bleeding.
train_sample_4227.wav,i feel pain in my neck
train_sample_4228.wav,I feel pain in my right shoulder after the tennis match.
train_sample_4229.wav,I hit myself and the would doesn't want to heal
train_sample_4230.wav,When I wake up I am feeling cold
train_sample_4231.wav,I have a rash on my skin
train_sample_4232.wav,I cut myself and I'm bleeding.
train_sample_4233.wav,The arches of my feet hurt when I wear heels
train_sample_4234.wav,i feel pain in my neck
train_sample_4235.wav,It hurts when I bent my arm
train_sample_4236.wav,I got acne when I ate chili
train_sample_4237.wav,My ankle joint throbs when I put pressure on my foot.
train_sample_4238.wav,I'm having a hard time hearing.
train_sample_4239.wav,His infected wound was beginning to rot.
train_sample_4240.wav,i have a hard pain in my stomach
train_sample_4241.wav,What's the symptoms of appendicitis?
train_sample_4242.wav,I have some terrible problems when i'm breathing during the night.
train_sample_4243.wav,My kneecap feels like it is grating bone on bone when I walk.
train_sample_4244.wav,Surgical wound infections
train_sample_4245.wav,i hit the ground when trying to shoot a basketball
train_sample_4246.wav,My head hurts in the back and the pain lasts all day.
train_sample_4247.wav,When I play sports  I have some burning sensation in my spine
train_sample_4248.wav,I feel fluid trying to come up when I cough.
train_sample_4249.wav,I stopped sports because I get Injury from sports
train_sample_4250.wav,I wish this excruciating feeling of loss could go away.
train_sample_4251.wav,I have a rash on my skin
train_sample_4252.wav,"My body feels weak although I eat a lot, why?"
train_sample_4253.wav,I have pimples on my back.
train_sample_4254.wav,My hair is falling when I am combing it.
train_sample_4255.wav,I get clusters of pimples on my face that never go away.
train_sample_4256.wav,When i'm driving my eyes see in double
train_sample_4257.wav,The wound is still open
train_sample_4258.wav,My face break out badly every month around my cycle.
train_sample_4259.wav,I feel lightheaded
train_sample_4260.wav,My knees swell right below the knee cap and hurt when I put weight on them.
train_sample_4261.wav,I feel a great pain in my shoulder when i try to lift something heavy
train_sample_4262.wav,The nerves were so damaged during the operation on my ankle that I cannot stand being touched on the scar.
train_sample_4263.wav,my hand open wound got infected
train_sample_4264.wav,I can't stand with this horrible feeling in my shoulder
train_sample_4265.wav,i feel pain in my knee
train_sample_4266.wav,My grandson cut his foot on a seashell in the ocean and now the foot is turning gray and is puffy.
train_sample_4267.wav,I have a sharp pain in my lower stomach.
train_sample_4268.wav,i have a great pain in my foot like thrombing pain with relaxing my pain releif
train_sample_4269.wav,i have shoulder pain after doing any home work.
train_sample_4270.wav,My body feels weak and I tried to make it relax but it stills pain me
train_sample_4271.wav,I feel like my heart is on fire.
train_sample_4272.wav,Is pimples a skin disease?
train_sample_4273.wav,Feel like something is being jabbed into my joints
train_sample_4274.wav,My head hurts when I'm doing this.
train_sample_4275.wav,My body feels weak and i think that my face is fade and i can't sleep well
train_sample_4276.wav,I have a cut that is red and swollen.
train_sample_4277.wav,"The last time I clipped my toenails, I cut them too short and now I have an infected nail."
train_sample_4278.wav,I have terrible pain in my heart
train_sample_4279.wav,"I am always cold, even when I am wearing layers"
train_sample_4280.wav,I got injured exercising
train_sample_4281.wav,My head gets dizzy when I try to get up.
train_sample_4282.wav,I have a skin rash after eating an ice-cream.
train_sample_4283.wav,I can't turn my neck to the left without feeling a stabbing pain
train_sample_4284.wav,I can't walk because i have a great foot ache
train_sample_4285.wav,When I think of my parents I feel pain
train_sample_4286.wav,"There must be something wrong with my blood circulation, I have to wear socks even on the hottest days, my toes are frozen!"
train_sample_4287.wav,I feel heart pain when I walk a lot
train_sample_4288.wav,I have a ear ache when I go to the pool
train_sample_4289.wav,I feel pain in my ears with tinnitus
train_sample_4290.wav,I get clusters of whiteheads and blackheads on my back.
train_sample_4291.wav,I fell off my bike and since then I had hard  knee pain
train_sample_4292.wav,my head hurts me badly
train_sample_4293.wav,Sterilizer for the eye
train_sample_4294.wav,My kee is swallowing which indicates i have an infected wound
train_sample_4295.wav,I can't walk because i have a great foot ache
train_sample_4296.wav,I think I overdid it when I carried all that lumber from the yard. My lower back is killing me.
train_sample_4297.wav,"my child has cough all night, she can't sleep"
train_sample_4298.wav,It feels like my heart is going to leap out of my body. It hurts.
train_sample_4299.wav,When I stand up too quickly I start to feel dizzy and light-headed
train_sample_4300.wav,I love to walk and be outside but the bottoms of my feet get sore so quickly.
train_sample_4301.wav,When I tried to be warm and wear more clothes I found that I was still cold
train_sample_4302.wav,My body feels weak and i think that my face is fade and i can't sleep well
train_sample_4303.wav,"My head hurts and I lose the sensation in my face, then lose sight in my eye"
train_sample_4304.wav,I feel a lot of pain in the joints.
train_sample_4305.wav,there is a red stain in my skin
train_sample_4306.wav,I tried to put my glasses to see more clear but cant find any change
train_sample_4307.wav,I cut my foot at the pool and it breaks open every day when I walk on it.
train_sample_4308.wav,"I hardly have enough stength to get up,"
train_sample_4309.wav,I have acne all over my face
train_sample_4310.wav,I hit myself and the would doesn't want to heal
train_sample_4311.wav,My joints feel swollen
train_sample_4312.wav,I had a pain in my knee when I was swimming
train_sample_4313.wav,I feel like there is something swollen and inflamed at the back of my knee.
train_sample_4314.wav,"My hair is coming out in chunks, especially when I wash it"
train_sample_4315.wav,I have tried to make massage on my foot but they still pain me
train_sample_4316.wav,My chest hurts when I smoke
train_sample_4317.wav,I cannot breathe because of this dull ache below my left shoulder.
train_sample_4318.wav,I have a pain internal
train_sample_4319.wav,I feel dizzy after doing a muscular effort.
train_sample_4320.wav,When I stand up too quickly I feel as though I'm going to faint.
train_sample_4321.wav,I love to walk and be outside but the bottoms of my feet get sore so quickly.
train_sample_4322.wav,My ear hurts when I touch it.
train_sample_4323.wav,I can't turn my neck to the left without feeling a stabbing pain
train_sample_4324.wav,When I stand up too quickly I start to feel dizzy and light-headed
train_sample_4325.wav,"when i get up, i feel dizzy and fall down."
train_sample_4326.wav,My son had a root canal and the dentist accidentally cut the inside of his cheek and now it will not heal.
train_sample_4327.wav,using hair tonic
train_sample_4328.wav,It is like I have a needle pushing through my heart.
train_sample_4329.wav,Mr hair is falling out just by combing it.
train_sample_4330.wav,My knee is hurting so badly.
train_sample_4331.wav,My body aches on the inside between my hips and shoulders.
train_sample_4332.wav,I have pimples in patches along with a lot of redness on my face.
train_sample_4333.wav,I feel pain in the lower back
train_sample_4334.wav,Can't keep focus
train_sample_4335.wav,I can't carry anything I have a pain in my shoulder
train_sample_4336.wav,my hair falling out
train_sample_4337.wav,my ankle is hurting me
train_sample_4338.wav,I feel a great amount of pressure of my head.
train_sample_4339.wav,I have a neck pain when I sit in-front of my laptop.
train_sample_4340.wav,Since I went into the forest  I have pain on my ear
train_sample_4341.wav,My knee catches and hurts when I first stand up after sitting.
train_sample_4342.wav,"I couldn't stop shaking or unclench my jaw, that's how cold I was."
train_sample_4343.wav,I feel cold and chills even though my clothes are heavy
train_sample_4344.wav,Every time it rains I get hives on my belly and sides.
train_sample_4345.wav,The area around my heart doesn't feel good.
train_sample_4346.wav,I feel like the world goes round and round
train_sample_4347.wav,dr. I feel a strange and powerful pain inside my rib cage
train_sample_4348.wav,The worst headache was during a hangover in my twenties: I sincerely thought I was going to die from brain inflammation.
train_sample_4349.wav,I have a great stomach ache and i can't eat any thing
train_sample_4350.wav,I'm not feeling good I get infection wound
train_sample_4351.wav,I complain alot with skin allergy
train_sample_4352.wav,Have severe cold and cough
train_sample_4353.wav,Is pimples a skin disease?
train_sample_4354.wav,My ear hurts and it's worse when I swallow.  My ear is very painful and Tylenol hasn't helped.
train_sample_4355.wav,"when i get up, i feel dizzy and fall down."
train_sample_4356.wav,I have a scab on the back of my hand that just won't go away.
train_sample_4357.wav,i have a problem in my back i cannot extend it
train_sample_4358.wav,I have constant stomach pain and bloating.
train_sample_4359.wav,i'm disappointed
train_sample_4360.wav,When I remember her I feel down
train_sample_4361.wav,I have a lot of knee pain whenever I go running.
train_sample_4362.wav,my neck hurts me and i can't look down or up
train_sample_4363.wav,I have a pain in my joint
train_sample_4364.wav,Every morning when I wake up my neck feels like I slept on in wrong.
train_sample_4365.wav,The worst headache was during a hangover in my twenties: I sincerely thought I was going to die from brain inflammation.
train_sample_4366.wav,When I play football I have joint pain.
train_sample_4367.wav,"My left ear is ok, but the right one feels like it's being stabbed with a nail."
train_sample_4368.wav,I love to garden but I get a terrible twinge in my lower back when I lean over.
train_sample_4369.wav,It feels like someone stuck a knife into my shoulder
train_sample_4370.wav,I think there's fluid in my ears.
train_sample_4371.wav,"I can't hear out of my ear properly, I feel like there is something in it causing irritation."
train_sample_4372.wav,i feel that it's hard to breath for me specially after running or making any effort
train_sample_4373.wav,I feel pain inside and I can not identify it
train_sample_4374.wav,I feel weak all over.
train_sample_4375.wav,My arm hurts when I stretch
train_sample_4376.wav,My head is so heavy can't think normally
train_sample_4377.wav,I got injured exercising
train_sample_4378.wav,I have acne all over my face
train_sample_4379.wav,I've always been very active but now I just don't have the strength or energy to go for even a short walk.
train_sample_4380.wav,I read a book for along time and when I finished reading I feel head ache
train_sample_4381.wav,I have shooting pain in my kneecap after working out.
train_sample_4382.wav,I'm not good i feel dizzy
train_sample_4383.wav,I can't work good I have a pain in my knee
train_sample_4384.wav,I have pain in my stomach
train_sample_4385.wav,My stomach feels full and upset  and bloating after big meals.
train_sample_4386.wav,I have pain in my stomach
train_sample_4387.wav,"I feel dizzy when I set in-front of my laptop for an hour or two, what possibly could be the reason?"
train_sample_4388.wav,i am having problems seeing things feel like a cloud on my eyes everything is blurry
train_sample_4389.wav,I have a sharp pain in my abdomen.
train_sample_4390.wav,I feel pain in my shoulders when I write on the keyboard.
train_sample_4391.wav,Something dark is there on my arm
train_sample_4392.wav,When I tried to take care if my hair I found that it is falling out
train_sample_4393.wav,The pain feels like it's right below the skin
train_sample_4394.wav,i was travelling by ship and i feel dizzy.
train_sample_4395.wav,I have a dry skin
train_sample_4396.wav,My acne itches and oozes.
train_sample_4397.wav,When I stand up too quickly I start to feel dizzy and light-headed
train_sample_4398.wav,I have shooting pain in my kneecap after working out.
train_sample_4399.wav,I could not exercise because of my knee pain
train_sample_4400.wav,"I fell through a window while I was cleaning it and I have a shard of glass stuck in my left eye, I think it is pretty serious, please help!"
train_sample_4401.wav,I can't turn my neck to the left without feeling a stabbing pain
train_sample_4402.wav,I wish this excruciating feeling of loss could go away.
train_sample_4403.wav,I feel pain in the knee when walking
train_sample_4404.wav,I feel pain in my neck after waking up
train_sample_4405.wav,I can't stand with this horrible feeling in my shoulder
train_sample_4406.wav,"I feel a pain on the left side of my chest, where my heart is"
train_sample_4407.wav,i hit the ground when trying to shoot a basketball
train_sample_4408.wav,"I think there's something wrong with my wound, it does not seem to heal like it should."
train_sample_4409.wav,i can't breath because of  Cough
train_sample_4410.wav,"My daughter was bit by her cat and now her hand is sore, red and swollen and the wound is oozing liquid."
train_sample_4411.wav,i have a hard pain in my stomach
train_sample_4412.wav,I feel a great amount of pressure on the sides of my neck
train_sample_4413.wav,I have pain in my stomach
train_sample_4414.wav,I have a back pain since I fell on the floor.
train_sample_4415.wav,There is this pain that radiates from my chest up to my left arm.
train_sample_4416.wav,there pain in my foot
train_sample_4417.wav,i feel that it's hard to breath for me specially after running or making any effort
train_sample_4418.wav,My foot had been aching since last Tuesday.
train_sample_4419.wav,"redness, swelling, and difficulty walking"
train_sample_4420.wav,"I have a foot ache in winter, or when it feels cold, why?"
train_sample_4421.wav,I have acne in my face and other problems in my derma like itching
train_sample_4422.wav,I notice a lot more hair coming out than usual when I brush my hair
train_sample_4423.wav,"My stomach aches after I drink any soda drink, why?"
train_sample_4424.wav,I have front head pain and when I get it the light bothers me.
train_sample_4425.wav,I felt my heart hurts when I ran for along distance
train_sample_4426.wav,"My daughter was bit by her cat and now her hand is sore, red and swollen and the wound is oozing liquid."
train_sample_4427.wav,"I feel dizzy when I set in-front of my laptop for an hour or two, what possibly could be the reason?"
train_sample_4428.wav,I get terrible headaches every few months and when I get them my vision is affected.
train_sample_4429.wav,"I am worried how cold intolerant I am, I am always shivering, even out in the sun."
train_sample_4430.wav,My shoulder has agreat pain
train_sample_4431.wav,"After playing tennis,  I had a powerful sensation close to my neck"
train_sample_4432.wav,Yesterday I had a shouder pain
train_sample_4433.wav,"I have a blurry vision since I woke up this morning, what could be the reason?"
train_sample_4434.wav,There is so much pain when I move my arm.
train_sample_4435.wav,My skin is very dry and peeling.
train_sample_4436.wav,When I lift my arms up I have a soreness in my shoulders
train_sample_4437.wav,I can't carry anything I have a pain in my shoulder
train_sample_4438.wav,My chest hurts when I go to take a breath
train_sample_4439.wav,I think there's fluid in my ears.
train_sample_4440.wav,I have a break in the skin inside one of my nostrils that has become infected and is now filled with pus.
train_sample_4441.wav,My neck is annoying me I can't sleep bacause of it
train_sample_4442.wav,I don't do anything at home and still I feel exhausted.
train_sample_4443.wav,My neck feels stiff
train_sample_4444.wav,My lungs feel heavy like they are filled with mucus
train_sample_4445.wav,I hve cut my finger because of playing football and I  to apply pain relief cream but it does not help
train_sample_4446.wav,My body feels like it's in a refrigerator.
train_sample_4447.wav,I cannot get warm no matter how much I wrap up or how high I put the heating on
train_sample_4448.wav,I usually have a bad cough when I get flu.
train_sample_4449.wav,I feel a great pain in my shoulder when i try to lift something heavy
train_sample_4450.wav,I have a foot ache although I don't walk a lot.
train_sample_4451.wav,I have found some issues in my skin and tried to use cream but it doesn't get better
train_sample_4452.wav,i have muscle pain at my left leg.
train_sample_4453.wav,When i'm doing sport I have pain under my skin
train_sample_4454.wav,I think my wound is infected
train_sample_4455.wav,My neck is annoying me I can't sleep bacause of it
train_sample_4456.wav,I feel a soreness in my knees when I walk
train_sample_4457.wav,My knees seem to grind as I go up or down stairs.
